Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RaceName
0 days 01:01:39.448000,MAG,20,0 days 00:01:02.462000,26.0,1.0,,0 days 01:01:37.827000,0 days 00:00:21.088000,0 days 00:00:21.227000,0 days 00:00:20.147000,0 days 01:00:58.081000,0 days 01:01:19.308000,0 days 01:01:39.455000,270.0,252.0,,295.0,False,SOFT,26.0,True,Haas F1 Team,0 days 01:00:36.986000,,1,15.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:29:42.260000,MAG,20,0 days 00:01:10.717000,54.0,2.0,,0 days 01:29:40.510000,0 days 00:00:20.780000,0 days 00:00:27.041000,0 days 00:00:22.896000,0 days 01:28:52.330000,0 days 01:29:19.371000,0 days 01:29:42.267000,272.0,253.0,,294.0,False,MEDIUM,28.0,True,Haas F1 Team,0 days 01:28:31.543000,,267,14.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:21:56.575000,ALB,23,0 days 00:01:01.752000,47.0,1.0,,0 days 01:21:54.938000,0 days 00:00:20.630000,0 days 00:00:20.872000,0 days 00:00:20.250000,0 days 01:21:15.468000,0 days 01:21:36.340000,0 days 01:21:56.590000,,257.0,,292.0,False,MEDIUM,47.0,True,Red Bull Racing,0 days 01:20:54.823000,,1,5.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:37:25.702000,ALB,23,0 days 00:01:16.980000,62.0,2.0,,0 days 01:37:24.030000,0 days 00:00:27.200000,0 days 00:00:25.182000,0 days 00:00:24.598000,0 days 01:36:35.937000,0 days 01:37:01.119000,0 days 01:37:25.717000,169.0,202.0,,221.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:36:08.722000,,64,6.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:02:14.635000,KVY,26,0 days 00:01:01.498000,27.0,1.0,,0 days 01:02:13.019000,0 days 00:00:20.662000,0 days 00:00:20.980000,0 days 00:00:19.856000,0 days 01:01:33.822000,0 days 01:01:54.802000,0 days 01:02:14.658000,281.0,259.0,,308.0,False,SOFT,30.0,False,AlphaTauri,0 days 01:01:13.137000,,1,7.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:27:49.846000,KVY,26,0 days 00:01:00.987000,53.0,2.0,,0 days 01:27:48.224000,0 days 00:00:20.567000,0 days 00:00:20.824000,0 days 00:00:19.596000,0 days 01:27:09.449000,0 days 01:27:30.273000,0 days 01:27:49.869000,281.0,262.0,,,False,MEDIUM,28.0,False,AlphaTauri,0 days 01:26:48.859000,,1,5.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:04:10.340000,RIC,3,0 days 00:01:01.391000,29.0,1.0,,0 days 01:04:08.681000,0 days 00:00:20.608000,0 days 00:00:20.884000,0 days 00:00:19.899000,0 days 01:03:29.597000,0 days 01:03:50.481000,0 days 01:04:10.380000,277.0,258.0,,306.0,False,SOFT,32.0,False,Renault,0 days 01:03:08.949000,,1,4.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:29:58.960000,RIC,3,0 days 00:01:12.798000,55.0,2.0,,0 days 01:29:58.967000,0 days 00:00:27.315000,0 days 00:00:23.655000,0 days 00:00:21.828000,0 days 01:29:13.517000,0 days 01:29:37.172000,0 days 01:29:59,201.0,238.0,,304.0,False,MEDIUM,26.0,True,Renault,0 days 01:28:46.162000,,2671,4.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:15:59.198000,OCO,31,0 days 00:01:00.962000,41.0,1.0,,0 days 01:15:57.566000,0 days 00:00:20.479000,0 days 00:00:20.768000,0 days 00:00:19.715000,0 days 01:15:18.717000,0 days 01:15:39.485000,0 days 01:15:59.200000,279.0,262.0,,307.0,False,MEDIUM,41.0,True,Renault,0 days 01:14:58.236000,,1,5.0,,,False,False,2020,Sakhir Grand Prix
0 days 00:55:29.444000,NOR,4,0 days 00:01:03.383000,20.0,1.0,,0 days 00:55:27.817000,0 days 00:00:20.650000,0 days 00:00:22.360000,0 days 00:00:20.373000,0 days 00:54:46.711000,0 days 00:55:09.071000,0 days 00:55:29.444000,281.0,262.0,,309.0,False,SOFT,20.0,True,McLaren,0 days 00:54:26.061000,,1,11.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:29:11.427000,NOR,4,0 days 00:01:06.254000,54.0,2.0,,0 days 01:29:09.774000,0 days 00:00:20.606000,0 days 00:00:21.480000,0 days 00:00:24.168000,0 days 01:28:25.779000,0 days 01:28:47.259000,0 days 01:29:11.427000,274.0,221.0,,305.0,False,MEDIUM,34.0,True,McLaren,0 days 01:28:05.173000,,126,9.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:06:27.218000,VET,5,0 days 00:01:02.108000,31.0,1.0,,0 days 01:06:25.570000,0 days 00:00:20.804000,0 days 00:00:21.168000,0 days 00:00:20.136000,0 days 01:05:45.934000,0 days 01:06:07.102000,0 days 01:06:27.238000,,257.0,,298.0,False,MEDIUM,33.0,False,Ferrari,0 days 01:05:25.110000,,1,10.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:29:23.530000,VET,5,0 days 00:01:09.732000,54.0,2.0,,0 days 01:29:21.925000,0 days 00:00:21.050000,0 days 00:00:21.529000,0 days 00:00:27.153000,0 days 01:28:34.868000,0 days 01:28:56.397000,0 days 01:29:23.550000,282.0,197.0,,301.0,False,HARD,23.0,True,Ferrari,0 days 01:28:13.798000,,26,12.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:39:14.006000,VET,5,0 days 00:01:06.875000,63.0,3.0,,0 days 01:39:12.310000,0 days 00:00:23.236000,0 days 00:00:22.428000,0 days 00:00:21.211000,0 days 01:38:30.387000,0 days 01:38:52.815000,0 days 01:39:14.026000,250.0,238.0,,255.0,False,SOFT,9.0,True,Ferrari,0 days 01:38:07.131000,,4,12.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:06:52.272000,FIT,51,0 days 00:01:04.341000,31.0,1.0,,0 days 01:06:50.637000,0 days 00:00:21.331000,0 days 00:00:22.285000,0 days 00:00:20.725000,0 days 01:06:09.281000,0 days 01:06:31.566000,0 days 01:06:52.291000,251.0,256.0,,299.0,False,SOFT,31.0,True,Haas F1 Team,0 days 01:05:47.931000,,1,16.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:29:14.056000,FIT,51,0 days 00:01:09.749000,53.0,2.0,,0 days 01:29:12.420000,0 days 00:00:20.704000,0 days 00:00:22.798000,0 days 00:00:26.247000,0 days 01:28:25.030000,0 days 01:28:47.828000,0 days 01:29:14.075000,247.0,240.0,,301.0,False,MEDIUM,22.0,True,Haas F1 Team,0 days 01:28:04.307000,,126,17.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:40:22.195000,FIT,51,0 days 00:01:16.756000,63.0,3.0,,0 days 01:40:20.538000,0 days 00:00:23.189000,0 days 00:00:24.882000,0 days 00:00:28.685000,0 days 01:39:28.647000,0 days 01:39:53.529000,0 days 01:40:22.214000,213.0,239.0,,276.0,False,SOFT,14.0,False,Haas F1 Team,0 days 01:39:05.439000,,4,16.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:03:09.708000,SAI,55,0 days 00:01:02.082000,28.0,1.0,,0 days 01:03:08.048000,0 days 00:00:20.711000,0 days 00:00:21.167000,0 days 00:00:20.204000,0 days 01:02:28.353000,0 days 01:02:49.520000,0 days 01:03:09.724000,275.0,259.0,,284.0,False,SOFT,31.0,False,McLaren,0 days 01:02:07.626000,,1,4.0,,,False,False,2020,Sakhir Grand Prix
0 days 01:29:56.091000,SAI,55,0 days 00:01:13.671000,55.0,2.0,,0 days 01:29:54.544000,0 days 00:00:25.610000,0 days 00:00:23.656000,0 days 00:00:24.405000,0 days 01:29:08.046000,0 days 01:29:31.702000,0 days 01:29:56.107000,155.0,239.0,,285.0,False,MEDIUM,27.0,True,McLaren,0 days 01:28:42.420000,,2671,3.0,,,False,False,2020,Sakhir Grand Prix
